date,open,high,low,close,volume,marketcap,BCHAIN-DIFF,BCHAIN-AVBLS,BCHAIN-MIREV,BCHAIN-CPTRA,BCHAIN-NTRAN,BCHAIN-HRATE,BCHAIN-CPT,BCHAIN-NTRBL
8/9/16,614.64,628.77,613.84,626.32,86713000,9931412644,2.21E+11,0.8,1177623.3,4.84,250809,1668023.03,4.695299212,1650.05
7/9/16,610.57,614.54,608.51,614.54,75032400,9743676240,2.21E+11,0.86,1044942.9,4.65,232118,1492441.65,4.501774528,1706.75
6/9/16,606.51,610.83,605.09,610.44,78529104,9677437248,2.21E+11,0.88,1072259.87,4.87,227683,1536337,4.709441943,1626.3
5/9/16,608.99,609.05,602.24,606.59,82446800,9615468145,2.21E+11,0.57,1376331,7.66,183244,1964316.59,7.510919866,1023.7
4/9/16,598.59,611.84,596.85,608.63,97942896,9646846465,2.21E+11,0.76,959616,5.43,182204,1382703.3,5.266712037,1446.06
3/9/16,575.55,599.5,574.06,598.21,159014000,9480380026,2.21E+11,0.72,1109403,5.05,225856,1678996.86,4.911992597,1476.18
2/9/16,572.41,575.64,570.81,575.54,79910800,9120159589,2.21E+11,0.84,1008150,4.38,238207,1547310.83,4.232243385,1689.41
1/9/16,575.55,576.31,571.81,572.3,76923400,9067854884,2.21E+11,0.83,970161.44,4.44,226377,1481467.82,4.285600746,1676.86
31/8/16,577.59,577.86,573.64,575.47,75840896,9117106217,2.21E+11,0.78,1194622.05,4.84,254486,1810682.89,4.694254497,1542.33
30/8/16,574.11,578.36,574.11,577.5,70342400,9148340524,2.18E+11,0.8,1070546.37,4.91,225282,1635101.52,4.752027992,1511.95
29/8/16,574.07,576.28,573.47,574.11,110398000,9093420855,2.17E+11,0.6,1091820.34,6.41,174489,1642480.66,6.257244525,1147.95
28/8/16,569.83,574.04,569.74,573.91,86301600,9089312935,2.17E+11,0.68,1024500.66,5.51,191098,1556034.31,5.361127066,1327.06
27/8/16,579.45,579.84,568.63,569.95,59698300,9025464112,2.17E+11,0.84,953716.5,4.36,226767,1426364.78,4.205711148,1717.93
26/8/16,577.75,580.62,576.86,579.65,48856800,9178145243,2.17E+11,0.86,940023.47,4.16,234009,1404753.2,4.017039815,1800.06
25/8/16,580.18,580.45,575.17,577.76,136130000,9147297036,2.17E+11,0.75,1110792.9,4.82,237956,1653286.46,4.668060062,1555.26
24/8/16,583.41,583.59,579.85,580.18,56328200,9184728961,2.17E+11,0.82,1074378.36,4.65,239021,1588451.69,4.494911995,1625.99
23/8/16,586.77,589.47,581.63,583.41,85349200,9234845697,2.17E+11,0.78,1168789.12,5.25,229801,1718121.22,5.086092402,1445.28
22/8/16,581.31,588.45,580.59,586.75,72844000,9286647694,2.17E+11,0.61,1182381.62,6.55,184904,1761344.39,6.394570263,1134.38
21/8/16,581.94,584.16,580.22,581.31,38299400,9199366517,2.17E+11,0.71,1134217.5,5.56,210352,1685703.84,5.391997699,1348.41
20/8/16,576.08,582.82,575.46,581.7,45301400,9204384754,2.17E+11,0.79,1108626.82,4.67,246095,1664092.25,4.504873403,1598.01
19/8/16,574.34,578.24,574.18,575.63,50631600,9107313927,2.17E+11,0.79,1105741.56,4.78,239541,1664092.25,4.616084762,1555.46
18/8/16,573.71,577.79,573.43,574.32,59896600,9085487925,2.17E+11,0.94,883763.26,3.87,238003,1329112.64,3.713244203,1934.98
17/8/16,577.76,580.89,571.43,573.22,54443000,9066995409,2.17E+11,0.92,984960,4,256447,1469587.96,3.840793614,1885.63
16/8/16,567.24,581.74,566.72,577.44,58405200,9132941526,2.03E+11,0.8,1035485.42,5.27,202896,1577645.9,5.103528014,1389.69
15/8/16,570.49,573.58,563.24,567.24,57262300,8970719083,2.02E+11,0.63,1167746.39,5.98,200577,1645931.21,5.821935666,1223.03
14/8/16,585.59,585.67,564.78,570.47,60851100,9020848475,2.02E+11,0.66,1197995.5,5.67,217257,1645931.21,5.514185964,1324.73
13/8/16,587.36,589.77,584.98,585.59,43563000,9258715472,2.02E+11,0.8,1093307.25,4.85,232973,1495388.72,4.692849601,1563.57
12/8/16,588.8,589.91,583.81,587.56,69218000,9288722581,2.02E+11,0.86,1115316.79,4.54,254515,1505424.89,4.382125965,1696.76
11/8/16,592.12,597.54,589.12,589.12,74514400,9312340020,2.02E+11,0.83,1123923.75,4.73,245581,1525497.22,4.576590819,1615.66
10/8/16,587.65,599.98,586.37,592.1,102905000,9358441335,2.02E+11,0.88,949947.25,4.23,233704,1254520.74,4.064745362,1869.63
9/8/16,591.04,591.09,584.79,587.8,92228096,9289374235,2.02E+11,0.84,1137218.25,4.98,236291,1495388.72,4.812786987,1585.84
8/8/16,592.74,592.99,588.05,591.05,61194100,9339910963,2.02E+11,0.76,1101643.4,5.9,192414,1485352.56,5.72538069,1300.09
7/8/16,587.77,597.51,586.82,592.69,82398400,9364710627,2.02E+11,0.61,1232269.96,6.43,196551,1676039.71,6.269466754,1176.95
6/8/16,575.03,588.4,569.47,587.78,80797296,9286055404,2.02E+11,0.7,1223918.39,5.52,228244,1696112.04,5.362324486,1350.55
5/8/16,578.28,578.28,569.98,575.04,66127900,9083715053,2.02E+11,0.78,1102137.72,4.92,231835,1535533.39,4.75397468,1515.26
4/8/16,566.33,579.5,565.78,578.29,125292000,9133817995,2.02E+11,0.79,1187784,4.99,245549,1686075.87,4.837258551,1461.6
3/8/16,548.66,573.36,541.55,566.35,207982000,8944279139,2.11E+11,0.86,1174458.55,4.83,252252,1555605.72,4.655893908,1627.43
2/8/16,606.4,612.85,531.33,547.47,330932992,8644864335,2.13E+11,0.81,1158954.11,5.33,225049,1623753.77,5.149785647,1470.9
1/8/16,624.6,626.12,605.88,606.27,121887000,9572348580,2.13E+11,0.79,1205755.02,6.48,192254,1634366.54,6.271677156,1248.4
31/7/16,655.1,655.28,624.36,624.68,110818000,9861866433,2.13E+11,0.87,979638.82,5.09,199484,1262919.6,4.910864129,1676.33
30/7/16,657.01,658.22,654.21,655.05,38456100,10340045284,2.13E+11,0.82,1216861.96,5.43,231414,1560077.15,5.258376589,1574.24
29/7/16,655.11,657.8,654.79,656.99,60703500,10369809306,2.13E+11,0.87,1126800.22,4.94,236946,1453949.46,4.755514843,1729.53
28/7/16,654.49,657.59,654.49,655.03,86428400,10337749269,2.13E+11,0.92,1056015.09,4.66,235603,1358434.53,4.482180151,1840.64
27/7/16,651.63,657.46,648.45,654.35,147460992,10325917979,2.13E+11,0.92,1058492,4.63,237673,1369047.3,4.453564351,1842.42
26/7/16,654.23,656.22,645.88,651.78,225135008,10284392843,2.13E+11,0.91,1083868.56,4.67,240533,1400885.61,4.506111677,1822.21
25/7/16,661.26,661.83,653.4,654.1,78176496,10319876749,2.13E+11,0.79,1044634.82,5.76,186521,1337208.99,5.600628455,1480.32
24/7/16,655.41,663.11,652.79,661.28,118184000,10432244355,2.13E+11,0.82,1073869.3,5.67,195796,1390272.84,5.484633496,1494.62
23/7/16,650.73,656.37,648.52,655.56,69532200,10340881944,2.13E+11,0.86,1049710.54,4.91,221404,1369047.3,4.74115436,1716.31
22/7/16,664.92,666.58,646.72,650.62,134169000,10261989674,2.13E+11,0.8,1108239.16,5.26,217606,1411498.38,5.092870417,1636.13
21/7/16,665.23,666.22,660.41,665.01,60491800,10487976073,2.13E+11,0.79,1253687.59,5.68,227429,1591915.46,5.512435046,1516.19
20/7/16,672.81,672.93,663.36,665.68,94636400,10497527596,2.13E+11,0.86,1084448.36,5.05,222146,1358434.53,4.88169204,1735.51
19/7/16,672.74,673.28,667.63,672.86,61203300,10609525767,2.13E+11,0.82,1260663.03,5.75,225827,1581302.69,5.582428275,1515.61
18/7/16,679.81,681.55,668.63,673.11,69465000,10612299585,2.13E+11,0.7,1266649,7.59,171013,1580609.59,7.406741008,1147.73
17/7/16,661.99,682.36,661.99,679.46,74407904,10711263460,2.13E+11,0.68,1302095.02,7.32,182192,1665474.54,7.14682873,1160.45
16/7/16,663.78,666.46,659.33,660.77,50330200,10415413843,2.13E+11,0.79,1127082.34,5.38,216081,1432095.94,5.21601779,1600.59
15/7/16,659.17,667.08,659.04,663.26,81673104,10453381650,2.13E+11,0.79,1175290.03,5.49,220655,1506352.77,5.326369355,1553.9
14/7/16,652.92,662.9,652.92,658.08,98511400,10370714378,2.13E+11,0.81,1070321.94,5.06,218093,1379055.35,4.907640043,1677.63
13/7/16,664.8,668.7,654.47,654.47,131449000,10312716681,2.13E+11,0.77,1213263.1,5.69,219034,1516960.89,5.539154195,1531.7
12/7/16,648.28,675.26,646.78,664.55,138172992,10470577835,2.13E+11,0.79,1162507.11,5.49,218089,1516960.89,5.330425239,1525.09
11/7/16,648.48,659.63,644.98,647.66,107910000,10203318330,2.13E+11,0.58,1267110,7.94,162608,1654866.42,7.792421037,1042.35
10/7/16,650.6,652.29,641.26,649.36,102532000,10229001841,2.13E+11,0.65,2036093.74,11.14,185405,1580609.59,10.98187072,1244.32
9/7/16,666.38,666.38,633.4,650.96,180536000,10252979330,2.13E+11,0.77,2401373.19,11.56,210701,1538177.12,11.39706594,1453.11
8/7/16,640.69,666.71,636.47,666.52,141970000,10496037616,2.13E+11,0.82,2195264.88,10.28,216812,1463920.3,10.12520008,1571.1
7/7/16,678.09,682.43,611.83,640.56,258091008,10084880016,2.13E+11,0.79,2367306.17,11.19,214691,1485136.53,11.02657387,1533.5
6/7/16,670.42,681.9,670.42,677.33,134960992,10661460872,2.13E+11,0.78,2420500.04,11.43,214959,1538177.12,11.26028703,1482.47
5/7/16,683.21,683.49,665.07,670.63,130476000,10553590036,2.10E+11,0.73,2555599.5,12.12,213900,1601825.83,11.94763675,1416.55
4/7/16,658.8,683.66,650.51,683.66,92008400,10756225162,2.09E+11,0.61,2541313.4,14.51,177127,1603443.84,14.34740836,1150.17
3/7/16,704.97,704.97,649.01,658.66,129512000,10360455388,2.09E+11,0.69,2625265.08,13.38,198875,1551383.97,13.20057865,1334.73
2/7/16,676.73,703.7,676.4,703.7,112354000,11066171356,2.09E+11,0.75,2649743.25,12.77,210409,1634679.75,12.59329805,1340.18
1/7/16,672.52,686.15,669.59,676.3,134431008,10632674990,2.09E+11,0.79,2538866.97,11.11,231960,1561795.94,10.94527923,1546.4
30/6/16,640.59,675.4,636.61,673.34,138980000,10583527799,2.09E+11,0.76,2340735.09,10.6,224112,1520148.05,10.44448798,1535.01
29/6/16,644.12,644.68,628.28,639.89,142456000,10055423427,2.09E+11,0.76,2418860.27,11.52,213058,1551383.97,11.35306006,1429.91
28/6/16,658.1,659.25,637.77,647,138384992,10164806261,2.09E+11,0.77,2386530.51,11.16,217029,1530560.02,10.99636689,1476.38
27/6/16,629.35,655.28,620.52,655.28,122134000,10292371661,2.09E+11,0.76,2297205.75,12.68,183755,1530560.02,12.50145982,1250.03
26/6/16,665.93,665.98,616.93,629.37,109225000,9883123077,2.09E+11,0.79,2760622.54,13.27,210998,1728387.51,13.08364316,1271.07
25/6/16,665.28,691.73,646.56,665.12,126656000,10442165051,2.09E+11,0.94,2149986.77,9.18,238888,1353556.48,8.999978107,1837.59
24/6/16,625.58,681.73,625.27,665.3,224316992,10442233719,2.09E+11,0.91,2193393.94,9.27,241300,1457676.21,9.089904434,1723.57
23/6/16,597.44,629.33,558.14,623.98,253462000,9791649877,2.09E+11,0.94,1909240,8.27,235641,1343144.51,8.102325147,1826.67
22/6/16,665.91,678.67,587.48,596.12,266392992,9352374507,2.06E+11,0.91,2506373.5,10.29,248164,1551383.97,10.09966595,1665.53
21/6/16,735.88,735.88,639.07,666.65,309944000,10456853278,1.96E+11,0.78,3057429,12.46,249334,1598387.66,12.26238299,1520.32
20/6/16,763.93,764.08,732.73,737.23,174511008,11561085979,1.96E+11,0.72,3392968.32,15.75,218298,1725089.12,15.54282824,1233.32
19/6/16,756.69,766.62,745.63,763.78,136184992,11974386667,1.96E+11,0.86,3016479.89,12.98,236291,1549656.33,12.76595338,1486.1
18/6/16,748.76,777.99,733.93,756.23,252718000,11852610450,1.96E+11,0.93,2779037.6,11.17,253752,1452193.67,10.951786,1703.03
17/6/16,768.49,775.36,716.56,748.91,363320992,11734973407,1.96E+11,0.95,2863856.69,10.91,267870,1452193.67,10.69121846,1797.78
16/6/16,696.52,773.72,696.52,766.31,271633984,12004751236,1.96E+11,0.91,2681772.09,10.42,262510,1500925,10.21588545,1704.61
15/6/16,685.68,696.3,672.56,694.47,99223800,10876756116,1.96E+11,0.95,2277298.22,9.38,247632,1296253.41,9.196300236,1861.89
14/6/16,704.5,704.5,662.8,685.56,186694000,10734585656,1.96E+11,0.915602752,2830943.5,11.37151935,251354,1569148.866,11.26277481,1561.204969
13/6/16,671.65,716,664.49,704.38,243295008,11026918233,1.96E+11,0.830047534,2467036.731,11.70815349,210711,1422954.872,11.70815349,1443.226027
12/6/16,609.68,684.84,607.04,672.78,277084992,10529624647,1.96E+11,0.696120801,2364669.104,11.09345186,213159,1520417.535,11.09345186,1366.403846
11/6/16,578.67,607.12,578.67,606.73,82357000,9493578714,1.96E+11,0.822652542,2116658.575,9.268670933,228367,1403462.34,9.268670933,1585.881944
10/6/16,575.84,579.13,573.33,577.47,66991900,9033522014,1.96E+11,0.720621091,2410788.567,10.19994909,236353,1608133.931,10.19994909,1432.442424
9/6/16,582.2,582.2,570.95,574.63,71301000,8987040811,1.96E+11,0.802240028,2112419.154,9.187107351,229933,1403462.34,9.187107351,1596.756944
8/6/16,577.17,582.84,573.13,581.65,80265800,9094354021,1.99E+11,0.802703761,2169535.062,8.727854104,248576,1406915.64,8.727854104,1775.542857
7/6/16,585.45,590.26,567.51,576.6,107770000,9013335474,1.99E+11,0.7054571,2514600.576,11.36948594,221171,1684335.625,11.36948594,1301.005882
6/6/16,574.6,586.47,574.6,585.54,72138896,9151021089,1.99E+11,0.613488468,2479401.39,13.01331768,190528,1694243.482,13.01331768,1120.752941
5/6/16,573.31,582.81,569.18,574.98,68874096,8983555643,1.99E+11,0.840556008,1733523.116,8.814599018,196665,1179034.937,8.814599018,1652.647059
4/6/16,569.71,590.13,564.24,572.73,94925296,8945981422,1.99E+11,0.832558444,2047467.652,8.724917444,234669,1406915.64,8.724917444,1652.598592
3/6/16,537.68,574.64,536.92,569.19,122020000,8889102698,1.99E+11,0.826838399,1894573.921,8.198105233,231099,1367284.213,8.198105233,1674.630435
2/6/16,536.52,540.35,533.08,537.97,60378200,8399598923,1.99E+11,0.840414424,1972575.77,8.415964206,234385,1426731.353,8.415964206,1639.055944
1/6/16,531.11,543.08,525.64,536.92,86061800,8381321200,1.99E+11,0.867019984,1714201.24,7.963805823,215249,1258297.79,7.963805823,1694.874016
31/5/16,534.19,546.62,520.66,531.39,138450000,8293035755,1.99E+11,0.892476614,1934163.223,9.150647553,211369,1436639.21,9.150647553,1467.840278
30/5/16,528.47,544.35,522.96,533.86,87958704,8330000111,1.99E+11,0.680078299,1906764.237,10.66768995,178742,1456454.923,10.66768995,1215.931973
29/5/16,527.48,553.96,512.18,526.23,148736992,8209050618,1.99E+11,0.863364752,1764424.681,9.139539618,193054,1317744.93,9.139539618,1451.533835
28/5/16,473.03,533.47,472.7,530.04,181199008,8266477338,1.99E+11,0.948130619,1667597.593,7.745604157,215296,1377192.07,7.745604157,1548.892086
27/5/16,453.52,478.15,453.52,473.46,164780992,7382558440,1.99E+11,0.823084058,1575322.68,7.157531951,220093,1357376.357,7.157531951,1630.318519
26/5/16,449.67,453.64,447.9,453.38,65203800,7067871184,1.99E+11,0.871456863,1583655.904,6.389728636,247844,1377192.07,6.389728636,1795.971014
25/5/16,446.06,450.3,446.06,449.6,65231000,7007360094,1.95E+11,0.849967388,1663136.19,6.74653752,246517,1456454.923,6.74653752,1676.986395
24/5/16,444.29,447.1,443.93,445.98,65783100,6949432035,1.94E+11,0.644258265,2025077.241,9.091051787,222755,1747819.168,9.091051787,1237.527778
23/5/16,439.35,444.35,438.82,444.15,50582500,6919346395,1.94E+11,0.603581788,2033724.973,11.03198827,184348,1776788.547,11.03198827,1001.891304
22/5/16,443.22,443.43,439.04,439.32,39657600,6842082300,1.94E+11,0.891297454,1589937.028,8.304234429,191461,1361560.789,8.304234429,1357.879433
21/5/16,442.97,443.78,441.71,443.19,42762300,6900237725,1.94E+11,0.781658289,1666418.673,7.958216361,209396,1438812.464,7.958216361,1405.342282
20/5/16,437.79,444.05,437.39,442.68,81987904,6890716750,1.94E+11,0.955835603,1361086.733,6.210867334,219146,1168431.599,6.210867334,1826.216667
19/5/16,454.52,454.63,438.71,438.71,96027400,6827425412,1.94E+11,0.874331734,1770178.43,7.529982603,235084,1487094.762,7.529982603,1536.496732
18/5/16,453.69,456,453.3,454.62,86850096,7073564772,1.94E+11,0.867932745,1622904.537,6.80103818,238626,1361560.789,6.80103818,1692.382979
17/5/16,454.01,455.07,453.61,453.78,64100300,7058821457,1.94E+11,0.906763574,1630979.375,6.801159984,239809,1361560.789,6.801159984,1700.77305
16/5/16,457.59,458.2,452.95,454.16,59171500,7063120268,1.94E+11,0.777696957,1609202.062,8.03913685,200171,1342247.87,8.03913685,1440.079137
15/5/16,455.76,458.69,455.46,457.57,28514000,7114461730,1.94E+11,0.812342931,1662212.65,7.867344993,211280,1390530.167,7.867344993,1467.222222
14/5/16,455.82,456.84,454.79,455.67,37209000,7083394303,1.94E+11,0.762693901,1757652.486,7.571323591,232146,1467781.843,7.571323591,1527.276316
13/5/16,454.85,457.05,453.45,455.67,60845000,7081726955,1.94E+11,0.779993971,1601340.812,7.010848135,228409,1342247.87,7.010848135,1643.230216
12/5/16,452.45,454.95,449.25,454.77,59849300,7065960832,1.91E+11,0.813015774,1525359.473,6.507173153,234412,1284309.113,6.507173153,1762.496241
11/5/16,450.86,454.58,450.86,452.73,50605200,7032699388,1.79E+11,0.726908981,1799145.836,7.32190507,245721,1403229.58,7.32190507,1555.196203
10/5/16,460.52,461.93,448.95,450.89,58956100,7002714977,1.79E+11,0.637889538,2015490.719,8.90033923,226451,1536447.578,8.90033923,1324.274854
9/5/16,458.21,462.48,456.53,460.48,55493100,7149827444,1.79E+11,0.584654595,1881265.308,10.13820345,185562,1447635.58,10.13820345,1138.417178
8/5/16,458.43,459.42,455.98,458.55,40315000,7117822794,1.79E+11,0.646522553,1738667.632,8.604624482,202062,1332179.981,8.604624482,1347.08
7/5/16,459.64,460.67,457.32,458.54,38364500,7115722136,1.79E+11,0.685889278,1887205.007,8.091535496,233232,1438754.38,8.091535496,1439.703704
6/5/16,447.94,461.38,447.07,459.6,72796800,7130556704,1.79E+11,0.706327083,1769132.628,7.705952731,229580,1385467.181,7.705952731,1481.16129
5/5/16,446.71,448.51,445.88,447.98,50440800,6948331748,1.79E+11,0.708722012,1900230.174,8.131309769,233693,1492041.579,8.131309769,1399.359281
4/5/16,450.18,450.38,445.63,446.72,50407300,6927161701,1.79E+11,0.778229669,1722607.801,7.311298808,235609,1341061.181,7.311298808,1560.324503
3/5/16,444.73,451.1,442.62,450.3,59366400,6980826502,1.79E+11,0.751085471,1762341.417,7.875154353,223785,1394348.38,7.875154353,1425.382166
2/5/16,451.93,452.45,441.78,444.67,92127000,6891791430,1.79E+11,0.6257176,1766704.32,9.228983547,191430,1376585.981,9.228983547,1235.032258
1/5/16,448.48,452.48,447.93,451.88,40660100,7001712750,1.79E+11,0.757548507,1650450.466,7.651175947,215712,1296655.182,7.651175947,1477.479452
30/4/16,455.18,455.59,447.7,448.32,69322600,6944860514,1.79E+11,0.812847462,1824603.319,6.967219528,261884,1403229.58,6.967219528,1657.493671
29/4/16,449.41,455.38,446.02,455.1,49258500,7048201013,1.79E+11,0.898219029,1552496.677,6.261127598,247958,1207843.183,6.261127598,1836.725926
28/4/16,445.04,449.55,436.65,449.01,74064704,6952183242,1.79E+11,0.875343318,1463200.885,6.1110568,239435,1145796.944,6.1110568,1856.085271
27/4/16,466.26,467.08,444.13,444.69,93564896,6883732526,1.79E+11,0.813179689,1924687.353,7.675905918,250744,1341204.175,7.675905918,1660.556291
26/4/16,461.65,467.96,461.62,466.09,78971904,7213507974,1.79E+11,0.874485094,1492839.928,6.861612806,217564,1128032.65,6.861612805,1713.102362
25/4/16,459.12,466.62,453.59,461.43,87091800,7139621427,1.79E+11,0.728039803,1531303.62,8.360697878,183155,1172443.384,8.360697878,1387.537879
24/4/16,450.56,460.15,448.93,458.55,68198400,7093731211,1.79E+11,0.65466134,1639604.701,8.852392349,185216,1279029.147,8.852392349,1286.222222
23/4/16,445.86,450.28,444.33,450.28,50485400,6964275296,1.79E+11,0.774912098,1618011.291,7.669172278,210976,1270147,7.669172278,1475.356643
22/4/16,449.69,449.81,444.15,445.74,58804400,6892364370,1.79E+11,0.731790457,1721837.362,8.091531109,212795,1341204.175,8.091531109,1409.238411
21/4/16,441.42,450.55,440.95,449.42,68204704,6947795903,1.79E+11,0.696925885,1843768.255,8.505250737,216780,1465554.23,8.505250737,1313.818182
20/4/16,435.32,443.05,434.41,441.39,72890096,6821898724,1.79E+11,0.758763033,1629131.43,7.151743585,227795,1332322.028,7.151743585,1372
19/4/16,428.7,436.02,428.1,435.51,52810500,6729223763,1.79E+11,0.783668133,1460870.32,7.190560973,203165,1199089.825,7.190560973,1284
18/4/16,427.61,429.27,427.09,428.59,55670900,6620723761,1.79E+11,0.652977209,1642389.18,8.577430201,191478,1358968.468,8.577430201,1514
17/4/16,430.64,431.37,426.08,427.4,52125900,6600878376,1.79E+11,0.70813793,1550671.73,8.050377321,192621,1270147,8.050377321,1303
16/4/16,429.58,432.63,428.98,430.57,39392800,6648182380,1.79E+11,0.750908745,1574760.3,7.261979709,216850,1287911.293,7.261979709,1522
15/4/16,424.43,429.93,424.43,429.71,54801500,6633436610,1.79E+11,0.745873739,1767502.96,7.67541812,230281,1465554.23,7.67541812,1518
14/4/16,423.93,425.37,423.01,424.28,45281000,6548113819,1.67E+11,0.727886618,1685701.7,7.569009613,222711,1302194.693,7.569009613,1504
13/4/16,425.63,426.66,422.92,423.73,69060400,6537929600,1.67E+11,0.794778967,1639676.5,6.826296836,240200,1260723.524,6.826296836,1251
12/4/16,422.84,427.28,422.84,425.19,70728800,6558651418,1.67E+11,0.74997251,1607456.49,7.394752413,217378,1252429.291,7.394752413,1347
11/4/16,421.87,422.74,420.53,422.48,50747500,6515321585,1.67E+11,0.566712891,1848004.29,10.172762,181662,1443196.666,10.172762,1495
10/4/16,419.59,422.43,419.26,421.56,73478600,6499536744,1.67E+11,0.635033506,1707680.24,8.227603479,207555,1343665.862,8.227603479,1395
9/4/16,420.81,420.89,416.52,419.41,49792700,6464539022,1.67E+11,0.735470766,1506409.6,6.99221411,215441,1169486.954,6.99221411,1418
8/4/16,422.91,425.36,419.64,420.35,63454700,6477294354,1.67E+11,0.726767438,1558583.64,7.087209331,219915,1210958.122,7.087209331,1580
7/4/16,423.62,423.66,420.52,422.74,57858600,6512693215,1.67E+11,0.715764606,1650251.71,7.54970245,218585,1285606.226,7.54970245,1439
6/4/16,424.28,424.53,422.73,423.41,59091000,6521491709,1.67E+11,0.779196678,1591759.98,7.345996843,216684,1235840.823,7.345996843,1044
5/4/16,421.02,424.26,420.61,424.03,60718000,6529351750,1.67E+11,0.665921579,1735875.57,8.637099249,200979,1360254.329,8.637099249,1281
4/4/16,421.3,422.34,419.6,421.44,50634300,6487898586,1.67E+11,0.722675306,1554802.33,8.798012302,176722,1219252.356,8.798012302,1527
3/4/16,421.17,421.58,419.7,420.9,38053700,6477828309,1.67E+11,0.825543713,1591174.42,8.091361956,196651,1244135.057,8.091361956,1506
2/4/16,418.42,422.08,418.42,420.87,45681200,6475857111,1.67E+11,0.731608058,1444803.75,7.088939017,203811,1136310.019,7.088939017,1410
1/4/16,416.76,418.17,415.83,417.96,51235700,6429593619,1.65E+11,0.837658632,1321282.86,6.322653606,208976,1028361.537,6.322653606,1454
31/3/16,415.26,418.37,415.26,416.73,60215200,6409062819,1.65E+11,0.807927736,1660945.8,7.988926727,207906,1308075.875,7.988926727,1225
30/3/16,416.83,416.83,412.5,414.82,66034100,6378356002,1.65E+11,0.6978397,1780614,9.281717672,191841,1398571.69,9.281717672,1202
29/3/16,424.3,426.2,412.68,416.52,75411504,6402954687,1.65E+11,0.748369746,1519272.32,8.379880419,181300,1168218.706,8.379880419,1311
28/3/16,426.55,426.86,423.29,424.23,68522800,6519889575,1.65E+11,0.613853647,1646594.4,10.19651487,161486,1258714.521,10.19651487,1487
27/3/16,418.14,428.8,417.71,426.77,71229400,6557030843,1.65E+11,0.612112347,1541868.39,9.494380411,162398,1209353.168,9.494380411,1671
26/3/16,417.36,418.99,416.26,417.95,44650400,6420042696,1.65E+11,0.641121228,1523337.52,8.774530813,173609,1192899.383,8.774530813,1307
25/3/16,416.51,418.08,415.56,417.18,52560000,6406608048,1.65E+11,0.680533735,1588000.11,8.144216786,194985,1242260.737,8.144216786,1128
24/3/16,418.42,418.68,415.49,416.39,68346704,6393094869,1.65E+11,0.65892153,1593071.4,8.47933169,187877,1242260.737,8.47933169,1276
23/3/16,418.16,419.27,417.36,418.04,61444200,6416845742,1.65E+11,0.727109114,1565038.8,7.435287522,210488,1225806.952,7.435287522,1055
22/3/16,413.13,418.38,412.53,418.09,66813300,6416025151,1.65E+11,0.78425923,1308642.12,6.915689644,189228,1036588.429,6.915689644,1104
21/3/16,413.42,413.42,410.38,413.31,61655400,6341110984,1.65E+11,0.625000603,1563801.39,8.887103482,175963,1242260.737,8.887103482,1197
20/3/16,410.4,414.63,410.4,413.76,45947900,6346546570,1.65E+11,0.681470185,1384278.67,7.329538713,188863,1110630.46,7.329538713,1291
19/3/16,409.27,410.98,407.23,410.44,58423000,6294271612,1.65E+11,0.735858464,1427774.04,7.013400466,203578,1135311.137,7.013400466,1244
18/3/16,420.55,420.55,406.14,409.55,104940000,6279128504,1.58E+11,0.754142644,1432167.44,6.91958584,206973,1063186.967,6.91958584,1412
17/3/16,417.89,421,417.89,420.62,83528600,6447467967,1.58E+11,0.634046053,1787925.02,8.278465456,215973,1338828.033,8.278465456,1501
16/3/16,416.89,417.69,415.91,417.01,65185800,6390672724,1.58E+11,0.69142302,1593584.76,8.061558806,197677,1197069.77,8.061558806,1165
15/3/16,416.39,418.13,414.98,416.83,66781700,6386304534,1.58E+11,0.69142302,1593584.76,8.061558806,197677,1197069.77,8.061558806,1165
14/3/16,414.2,416.68,414.2,416.44,95259400,6378632901,1.58E+11,0.734625987,1580232.02,8.432356391,187401,1189194.311,8.432356391,1398
13/3/16,411.65,416.6,411.64,414.07,74322800,6340701565,1.58E+11,0.570665947,1362701.76,9.656607047,141116,1031685.131,9.656607047,1475
12/3/16,421.61,421.8,410.09,411.62,92712896,6301963440,1.58E+11,0.627885178,1733741.52,8.942620052,193874,1283699.82,8.942620052,1270
11/3/16,417.24,423.93,417.01,421.69,73969696,6454555816,1.58E+11,0.69742313,1692288,8.786040257,192611,1267948.902,8.786040257,1300
10/3/16,414.74,417.51,413.25,417.13,81022896,6383105414,1.58E+11,0.718331939,1725518.7,9.196733343,187623,1299450.738,9.196733343,1241
9/3/16,413.89,416.03,411.61,414.86,70012304,6346735710,1.58E+11,0.732320567,1399239.27,7.215214176,193929,1055311.508,7.215214176,1077
8/3/16,414.46,416.24,411.09,413.97,70311696,6331422309,1.58E+11,0.651829465,1614392.86,8.796343159,183530,1220696.147,8.796343159,1209
7/3/16,407.76,415.92,406.31,414.32,85762400,6335164892,1.58E+11,0.661320676,1437551.76,8.382910325,171486,1094688.803,8.382910325,1189
6/3/16,400.52,411.91,395.78,407.71,91212496,6232667872,1.63E+11,0.773170403,1619238,6.800178064,238117,1292227.065,6.800178064,1196
5/3/16,410.78,411.26,394.04,400.57,135384992,6122091567,1.63E+11,0.836646691,1604280.96,7.563652548,212104,1235336.566,7.563652548,1137
